ID;Centro de Custo;Data Registro;Hora do registro;Vlr. Unit.;Qtde; Valor ;Material;Texto breve material;Local;Tipo
10079740;40001;05/12/2019;21:32:30;R$ 593,41;1;R$ 593,41;85002095;ESTATOR,NETZSCH/NDB4958989;REM01-1000-1100-E000001;Corretiva
10079741;40001;05/12/2019;21:34:50;R$ 330,25;1;R$ 330,25;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Planejada
10079742;40031;06/12/2019;07:52:11;R$ 745,29;1;R$ 745,29;85001833;CHAPA PETG, ESP 6MM;REM01-3000-3200-T000001;Planejada
10079743;40024;07/12/2019;13:11:18;R$ 1.808,05;1;R$ 1.808,05;85001907;FIO NIQUEL/0,9MM2,1,713;REM01-2000-2200-X000002;Planejada
10079744;40022;08/12/2019;21:50:14;R$ 301,98;1;R$ 301,98;85002250;GAXETA UHMW, 20X14,5X14MM, CRS VED/65SHD;REM01-2000-2100-X000006;Corretiva
10080460;40002;28/03/2020;18:02:22;R$ 2.667,57;1;R$ 2.667,57;85001849;MANG. HIDR/FTM45204;REM01-1000-1100-E000002;Corretiva
10079746;40017;09/12/2019;02:18:12;R$ 360,98;1;R$ 360,98;85002211;DISJUNTOR TERMOMAGNETICO,ABB/S272-K10;REM01-2000-2100-X000001;Planejada
10079747;40001;09/12/2019;21:42:11;R$ 330,25;1;R$ 330,25;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Corretiva
10079748;40033;10/12/2019;05:56:10;R$ 623,59;1;R$ 623,59;85002088;AMORTECEDOR,LIFT-O-MAT 555800150N-K2-D1;REM01-3000-3300-C000001;Corretiva
10079749;40003;12/12/2019;05:05:43;R$ 607,50;1;R$ 607,50;85002092;SILICONE,COESIA/1360480225002000;REM01-1000-1100-E000003;Corretiva
10079478;40008;30/05/2019;18:39:25;R$ 180,77;1;R$ 180,77;85002200;DESENGRAXANTE,HENKEL/NATURAL BLUE 5L;REM01-1000-1200-E000002;Corretiva
10080066;40028;09/02/2020;19:34:29;R$ 672,54;1;R$ 672,54;85001848;CHAVE SECCION/KG41K304;REM01-3000-3200-T000001;Corretiva
10079752;40023;14/12/2019;19:54:07;R$ 281,68;1;R$ 281,68;85002261;TRAVA ROSCA LOCTITE 242;REM01-2000-2200-X000001;Corretiva
10079753;40001;14/12/2019;07:36:07;R$ 545,74;1;R$ 545,74;85002437;PONTEIRA,EVS,/DES NE-11-308-1575;REM01-1000-1100-E000001;Corretiva
10079754;40003;15/12/2019;12:55:04;R$ 8.248,36;1;R$ 8.248,36;85001828;ROTOR,ALFA LAVAL/5740038V;REM01-1000-1100-E000003;Planejada
10079755;40014;15/12/2019;17:43:28;R$ 517,46;1;R$ 517,46;85002134;CORREIA TRANSP SEM FIM,9002075630X480MM;REM01-1000-1200-F000002;Corretiva
10079756;40017;16/12/2019;19:03:53;R$ 1.942,77;1;R$ 1.942,77;85001902;MODULO/14 92-IF;REM01-2000-2100-X000001;Corretiva
10079757;40008;16/12/2019;08:49:25;R$ 1.151,23;1;R$ 1.151,23;85001899;CARRETEL,SHIGA/PR01986FR028,5;REM01-1000-1200-E000002;Corretiva
10079686;40016;10/11/2019;05:08:17;R$ 3.416,76;1;R$ 3.416,76;85001864;MANG.,DO SCL,NORDSON/274793;REM01-1000-2200-F000002;Corretiva
10079759;40014;17/12/2019;08:56:10;R$ 1.375,48;1;R$ 1.375,48;85001953;ROLO APOIO,INA/NATR 17;REM01-1000-1200-F000002;Corretiva
10079760;40028;18/12/2019;08:27:54;R$ 336,66;1;R$ 336,66;85002223;VENTOSA,DA EVS,PIAB/0101161;REM01-2000-2200-X000006;Planejada
10079761;40017;18/12/2019;03:05:57;R$ 333,68;1;R$ 333,68;85002225;ATUADOR PNEUMATICO MEMBRANA,FESTO/151993;REM01-2000-2100-X000001;Planejada
10079762;40017;20/12/2019;18:55:13;R$ 696,79;1;R$ 696,79;85002072;TERMOPAR,TIPO J, /DES. EFD 12002;REM01-2000-2100-X000001;Corretiva
10079763;40011;20/12/2019;21:25:30;R$ 552,64;1;R$ 552,64;85002109;HASTE,ENVASADORA,USIMEQUI/DES015A02002A;REM01-1000-1200-E000005;Corretiva
10079764;40014;22/12/2019;02:07:57;R$ 2.074,59;1;R$ 2.074,59;85001926;CILINDRO PNEU/MXH2020;REM01-1000-1200-F000002;Corretiva
10079765;40016;23/12/2019;23:00:36;R$ 835,68;1;R$ 835,68;85002028;VALVULA PNEU /52A11DOADM;REM01-1000-2200-F000002;Planejada
10079766;40005;23/12/2019;09:26:54;R$ 768,12;1;R$ 768,12;85002049;CANTONEIRA,DA ECT,/1088234;REM01-1000-1100-E000005;Corretiva
10079767;40013;23/12/2019;05:23:04;R$ 726,67;1;R$ 726,67;85001943;PONTEIRA,DA EVS,/DES CJ-C26-093;REM01-1000-1200-F000001;Planejada
10079768;40018;23/12/2019;10:33:54;R$ 451,38;1;R$ 451,38;85002047;MOLA,DA EVS,GEFERPLAS/DES CJ-C26-104;REM01-2000-2100-X000002;Corretiva
10079769;40011;23/12/2019;20:31:47;R$ 323,80;1;R$ 323,80;85002285;CILINDRO PNEUMATICO,20MM,FESTO/188131;REM01-1000-1200-E000005;Planejada
10079770;40024;23/12/2019;18:58:00;R$ 316,98;1;R$ 316,98;85002290;CILINDRO PNEUM,FESTO/ADVU-20-20-P-A;REM01-2000-2200-X000002;Planejada
10079771;40019;24/12/2019;16:12:07;R$ 578,73;1;R$ 578,73;85002095;ESTATOR,NETZSCH/NDB4958989;REM01-2000-2100-X000003;Planejada
10079772;40023;24/12/2019;19:48:56;R$ 294,94;1;R$ 294,94;85002250;GAXETA UHMW, 20X14,5X14MM, CRS VED/65SHD;REM01-2000-2200-X000001;Corretiva
10079773;40006;25/12/2019;01:15:33;R$ 894,04;1;R$ 894,04;85001908;GUIA DESLIZAMENTO LINEAR,SKF/LLMHC12TA;REM01-1000-1100-E000006;Corretiva
10079774;40021;26/12/2019;20:42:33;R$ 607,81;1;R$ 607,81;85002090;HASTE,DA EVS,/DES CFC 26067;REM01-2000-2100-X000005;Planejada
10079775;40012;27/12/2019;08:24:06;R$ 834,26;1;R$ 834,26;85001961;GAXETA,DA VALV,NOCADO/821116V00000;REM01-1000-1200-E000006;Planejada
10079776;40002;27/12/2019;19:57:33;R$ 1.066,04;1;R$ 1.066,04;85001931;PONTEIRA/DES NE-11-308;REM01-1000-1100-E000002;Planejada
10079777;40019;28/12/2019;21:19:21;R$ 2.485,13;1;R$ 2.485,13;85001886;REVESTIMENTO PROT,LIQ,3M/NOVECEGC1700;REM01-2000-2100-X000003;Planejada
10080993;40022;31/01/2021;03:52:08;R$ 329,58;1;R$ 329,58;85001978;VALV. PNEUM DIREC./533342;REM01-2000-2100-X000006;Corretiva
10079779;40008;29/12/2019;02:16:15;R$ 486,90;1;R$ 486,90;85002167;CILINDRO PNEUM,FESTO/DNC-40-160-PPV;REM01-1000-1200-E000002;Corretiva
10079780;40020;29/12/2019;21:09:46;R$ 286,09;1;R$ 286,09;85002258;CORREIA,FORBO/GG10PAFS60CINZA34X2920MM;REM01-2000-2100-X000004;Corretiva
10080998;40014;02/02/2021;01:48:31;R$ 368,98;1;R$ 368,98;85001978;VALV. PNEUM DIREC./533342;REM01-1000-1200-F000002;Corretiva
10079782;40021;01/01/2020;21:59:33;R$ 73,60;1;R$ 73,60;85002359;FITA DEMARCACAO PISO,3M/471 AM 30MX50MM;REM01-2000-2100-X000005;Planejada
10079783;40033;01/01/2020;18:25:52;R$ 65,63;1;R$ 65,63;85002124;MOLA,DA EVS,/DES CI-C26-005;REM01-3000-3300-C000001;Corretiva
10079784;40023;01/01/2020;19:22:52;R$ 61,80;1;R$ 61,80;85002247;TUBO FLEX,POLIURETANO,AZUL,FESTO/159666;REM01-2000-2200-X000001;Corretiva
10079785;40007;02/01/2020;10:07:03;R$ 5.119,32;1;R$ 5.119,32;85001826;MODULO ELET/2094EN02;REM01-1000-1200-E000001;Corretiva
10079786;40001;02/01/2020;20:03:46;R$ 164,64;1;R$ 164,64;85002498;GAXETA,DA VALV,TUCHENHAGEN/1224.613.25;REM01-1000-1100-E000001;Corretiva
10079787;40031;02/01/2020;05:17:33;R$ 36,68;1;R$ 36,68;85002515;ROLAMENTO FIXO ESFERAS,EZO/688 Z;REM01-3000-3200-T000001;Planejada
10079788;40001;02/01/2020;09:39:45;R$ 31,87;1;R$ 31,87;85002375;FITA ISOLACAO AREA,LARG 70MM,ROLO C/200M;REM01-1000-1100-E000001;Planejada
10079789;40001;02/01/2020;15:12:27;R$ 29,18;1;R$ 29,18;85002518;CALCA PROF,SCHIMITTEL/UNIS SOC AL CZ N54;REM01-1000-1100-E000001;Corretiva
10079790;40001;02/01/2020;23:11:43;R$ 13,25;1;R$ 13,25;85002404;ADAPTADOR TUBO/MACHO,FESTO/QSM-M5-6;REM01-1000-1100-E000001;Corretiva
10079791;40026;03/01/2020;20:32:15;R$ 485,44;1;R$ 485,44;85002490;GARRA,DA TMP,/DES C49011;REM01-2000-2200-X000004;Corretiva
10079792;40029;03/01/2020;09:05:00;R$ 128,15;1;R$ 128,15;85002313;CORREIA,SIEGLING/E4/2 UO/U2 BRFDA;REM01-3000-3100-C000001;Corretiva
10079793;40004;03/01/2020;20:45:55;R$ 14,88;1;R$ 14,88;85002476;ADAPTADOR TUBO/MACHO,FESTO/QS-1/4-6;REM01-1000-1100-E000004;Corretiva
10079794;40008;04/01/2020;13:22:35;R$ 2.964,81;1;R$ 2.964,81;85001927;CORREIA;REM01-1000-1200-E000002;Corretiva
10079795;40005;04/01/2020;08:15:08;R$ 72,39;1;R$ 72,39;85002042;SENSOR MAGN/SME-8F-DS-24V;REM01-1000-1100-E000005;Corretiva
10079796;40020;04/01/2020;10:22:41;R$ 41,52;1;R$ 41,52;85002182;FITA DEMARCACAO PISO,3M/471 BR 30MX50MM;REM01-2000-2100-X000004;Planejada
10079797;40032;04/01/2020;18:30:23;R$ 28,44;1;R$ 28,44;85002332;OLEO MINERAL, AEROSOL,MOLIKOTE, P-0750-1;REM01-3000-3200-T000002;Corretiva
10079798;40019;04/01/2020;08:42:44;R$ 11,37;1;R$ 11,37;85002406;FITA ISOLANTE,PT,3M/SCOTCH 33+ 19MMX20M;REM01-2000-2100-X000003;Corretiva
10081320;40008;20/01/2022;21:44:16;R$ 3.610,02;1;R$ 3.610,02;85001866;COMPONENTE,INTERTHANE990INCCOMPB0,51L;REM01-1000-1200-E000002;Corretiva
10079758;40023;17/12/2019;14:36:16;R$ 3.416,76;1;R$ 3.416,76;85001864;MANG.,DO SCL,NORDSON/274793;REM01-2000-2200-X000001;Planejada
10079801;40007;05/01/2020;22:15:16;R$ 119,76;1;R$ 119,76;85002304;GAXETA U, 15X23X5, 50MM, SOVEDACOESSV715;REM01-1000-1200-E000001;Corretiva
10079802;40014;05/01/2020;20:29:10;R$ 113,27;1;R$ 113,27;85002502;ANEL ELAST,IMSB/001095;REM01-1000-1200-F000002;Corretiva
10079803;40014;05/01/2020;08:52:55;R$ 72,39;1;R$ 72,39;85002042;SENSOR MAGN/SME-8F-DS-24V;REM01-1000-1200-F000002;Planejada
10079804;40029;05/01/2020;20:28:14;R$ 27,42;1;R$ 27,42;85002257;TUBO FLEX,POLIURETANO,AZUL,DIAM EXT 12MM;REM01-3000-3100-C000001;Corretiva
10079805;40002;06/01/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10079806;40026;06/01/2020;07:52:11;R$ 745,29;1;R$ 745,29;85001833;CHAPA PETG, ESP 6MM;REM01-2000-2200-X000004;Corretiva
10079807;40011;06/01/2020;20:54:45;R$ 357,00;1;R$ 357,00;85001994;ELEMENTO FILTRANTE,NORDESTE TEC/ND2043/U;REM01-1000-1200-E000005;Corretiva
10079808;40007;06/01/2020;08:50:32;R$ 42,06;1;R$ 42,06;85002514;ADESIVO,ALTA RES,HENKEL/LOCTITE 638 50G;REM01-1000-1200-E000001;Corretiva
10079809;40018;06/01/2020;19:37:30;R$ 8,66;1;R$ 8,66;85002414;ROLAMENTO FIXO ESFERAS,SKF/6001 2RS;REM01-2000-2100-X000002;Corretiva
10079810;40001;07/01/2020;21:50:14;R$ 543,75;1;R$ 543,75;85001982;LACRE PLAST. SEG./ PERS. 2;REM01-1000-1100-E000001;Planejada
10079811;40008;07/01/2020;19:53:05;R$ 437,75;1;R$ 437,75;85002491;CORREIA,SIEGLING/E4/2 UO/U2 8X1200MM;REM01-1000-1200-E000002;Planejada
10079812;40028;07/01/2020;15:06:47;R$ 197,00;1;R$ 197,00;85002496;CHAVE ALLEN JG;REM01-2000-2200-X000006;Corretiva
10079813;40002;07/01/2020;19:18:12;R$ 174,32;1;R$ 174,32;85002302;RETENTOR,12X18X4,5MM,NBR,VEDABRAS31627A2;REM01-1000-1100-E000002;Corretiva
10079814;40019;07/01/2020;01:23:46;R$ 53,45;1;R$ 53,45;85002230;"ANEL VED CONEX SANIT SMS,DIAM 3"",VITON";REM01-2000-2100-X000003;Corretiva
10079815;40022;07/01/2020;01:20:49;R$ 46,06;1;R$ 46,06;85002177;ADESIVO INSTANTANEO,THREE BOND/1743;REM01-2000-2100-X000006;Corretiva
10079816;40007;07/01/2020;19:52:03;R$ 46,06;1;R$ 46,06;85002177;ADESIVO INSTANTANEO,THREE BOND/1743;REM01-1000-1200-E000001;Planejada
10079817;40008;07/01/2020;19:28:48;R$ 32,50;1;R$ 32,50;85002242;CABO P/SENSOR,FESTO/159420;REM01-1000-1200-E000002;Corretiva
10079818;40008;07/01/2020;05:49:19;R$ 14,01;1;R$ 14,01;85002336;ROLAMENTO FIXO ESFERAS,SKF/6004 2RS;REM01-1000-1200-E000002;Corretiva
10079819;40032;08/01/2020;05:11:59;R$ 273,49;1;R$ 273,49;85001919;GAXETA,SEC ESP,22X30X7MM;REM01-3000-3200-T000002;Corretiva
10079820;40012;08/01/2020;09:38:36;R$ 204,97;1;R$ 204,97;85002178;GAXETA U, 32X42X7MM;REM01-1000-1200-E000006;Corretiva
10081086;40006;26/05/2021;05:16:37;R$ 326,27;1;R$ 326,27;85001978;VALV. PNEUM DIREC./533342;REM01-1000-1100-E000006;Corretiva
10080104;40030;12/02/2020;05:16:25;R$ 22,42;1;R$ 22,42;85002387;PARAF CAB SEXT,M12X1,75X50MM,AISI304,RT;REM01-3000-3100-C000002;Corretiva
10079823;40023;08/01/2020;13:34:36;R$ 90,75;1;R$ 90,75;85002366;O-RING,20,22X3,53MM,VITON,75 SHORE A;REM01-2000-2200-X000001;Corretiva
10079824;40001;08/01/2020;08:11:46;R$ 24,27;1;R$ 24,27;85002182;FITA DEMARCACAO PISO,3M/471 BR 30MX50MM;REM01-1000-1100-E000001;Planejada
10079825;40014;08/01/2020;20:12:52;R$ 16,78;1;R$ 16,78;85002416;FERRAMENTA MODELO M9E ESPECIAL;REM01-1000-1200-F000002;Corretiva
10078938;40020;02/01/2019;09:05:13;R$ 17,53;1;R$ 17,53;85002397;PARAF ALLEN S/CABECA,M6X1,SAE513;REM01-2000-2100-X000004;Planejada
10079827;40012;09/01/2020;08:59:12;R$ 537,49;1;R$ 537,49;85001983;BICO,ENVASADORA,USIMEQUI/DES015A02001A;REM01-1000-1200-E000006;Planejada
10080531;40017;28/04/2020;07:44:39;R$ 1.013,50;1;R$ 1.013,50;85001997;TARUGO BRONZE 1 1/2POL,COMP;REM01-2000-2100-X000001;Corretiva
10079829;40018;09/01/2020;03:50:34;R$ 354,95;1;R$ 354,95;85002494;EIXO,DA EVS,/DES NE-11-308-1756;REM01-2000-2100-X000002;Corretiva
10079830;40018;09/01/2020;03:57:19;R$ 132,00;1;R$ 132,00;85002313;CORREIA,SIEGLING/E4/2 UO/U2 BRFDA;REM01-2000-2100-X000002;Planejada
10079831;40008;09/01/2020;03:21:39;R$ 42,36;1;R$ 42,36;85002177;ADESIVO INSTANTANEO,THREE BOND/1743;REM01-1000-1200-E000002;Corretiva
10079832;40020;09/01/2020;19:01:54;R$ 38,83;1;R$ 38,83;85002352;ROLAMENTO FIXO ESF,SKF/6006 2RS1;REM01-2000-2100-X000004;Planejada
10079833;40020;09/01/2020;20:53:29;R$ 35,93;1;R$ 35,93;85002323;ANEL VED CONEX SANIT SMS,RETENROL/20751;REM01-2000-2100-X000004;Planejada
10079834;40020;09/01/2020;18:34:21;R$ 21,29;1;R$ 21,29;85002520;ADAPTADOR TUBO/MACHO,FESTO/CK-1/8-PK-4;REM01-2000-2100-X000004;Corretiva
10079835;40002;09/01/2020;04:57:53;R$ 6,77;1;R$ 6,77;85002525;PRENSA CABO,POLIAMIDA,STECK/S-852/C;REM01-1000-1100-E000002;Corretiva
10080267;40007;01/03/2020;10:07:03;R$ 5.119,32;1;R$ 5.119,32;85001826;MODULO ELET/2094EN02;REM01-1000-1200-E000001;Planejada
10079837;40005;10/01/2020;19:02:54;R$ 427,01;1;R$ 427,01;85002174;ROLAMENTO CONTATO ANGULAR,SKF/3311;REM01-1000-1100-E000005;Corretiva
10079838;40023;10/01/2020;00:46:14;R$ 160,62;1;R$ 160,62;85002304;GAXETA U, 15X23X5, 50MM, SOVEDACOESSV715;REM01-2000-2200-X000001;Corretiva
10079839;40007;10/01/2020;02:24:43;R$ 86,19;1;R$ 86,19;85002302;RETENTOR,12X18X4,5MM,NBR,VEDABRAS31627A2;REM01-1000-1200-E000001;Planejada
10079840;40001;10/01/2020;00:43:23;R$ 61,07;1;R$ 61,07;85002348;BOBINA SOL,FESTO/MSFG-24/42-50/60;REM01-1000-1100-E000001;Corretiva
10079841;40002;10/01/2020;08:35:34;R$ 26,90;1;R$ 26,90;85002356;CORREIA SINCRONIZADORA,PA 5MM,10T5295C;REM01-1000-1100-E000002;Corretiva
10079842;40002;10/01/2020;21:26:32;R$ 20,24;1;R$ 20,24;85002470;PORCA,SEXTAV,M12X1,75,ALT 9,64MM,AISI304;REM01-1000-1100-E000002;Corretiva
10079843;40029;10/01/2020;05:33:02;R$ 12,82;1;R$ 12,82;85002376;ADAPTADOR TUBO/MACHO,FESTO/QS-1/8-6;REM01-3000-3100-C000001;Planejada
10079844;40002;10/01/2020;05:42:05;R$ 12,82;1;R$ 12,82;85002376;ADAPTADOR TUBO/MACHO,FESTO/QS-1/8-6;REM01-1000-1100-E000002;Planejada
10079845;40003;11/01/2020;20:20:47;R$ 1.484,15;1;R$ 1.484,15;85001936;MOLA,DA EVS,/DES CI-C26-016;REM01-1000-1100-E000003;Corretiva
10079846;40007;11/01/2020;04:52:23;R$ 19,34;1;R$ 19,34;85002383;ROLAMENTO FIXO ESFERAS,SKF/6201 2RS;REM01-1000-1200-E000001;Corretiva
10079847;40012;11/01/2020;05:03:21;R$ 11,08;1;R$ 11,08;85002079;ROLAMENTO AGULHAS,INA/NK 30/30;REM01-1000-1200-E000006;Corretiva
10079113;40002;19/02/2019;19:42:24;R$ 6,63;1;R$ 6,63;85002397;PARAF ALLEN S/CABECA,M6X1,SAE513;REM01-1000-1100-E000002;Corretiva
10079849;40008;12/01/2020;15:44:30;R$ 1.417,51;1;R$ 1.417,51;85002435;BUCHA AGULHAS,INA/HK 3020;REM01-1000-1200-E000002;Corretiva
10079850;40001;12/01/2020;16:30:00;R$ 100,99;1;R$ 100,99;85002298;GAXETA,DA ECH NOR,SKF/GAX 23X15,30X6MM;REM01-1000-1100-E000001;Corretiva
10079851;40012;12/01/2020;08:48:25;R$ 6,84;1;R$ 6,84;85002524;O-RING,72X3,2MM,NITRILICA,70 SHORE A;REM01-1000-1200-E000006;Planejada
10079852;40002;13/01/2020;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081227;40033;19/10/2021;18:58:53;R$ 332,54;1;R$ 332,54;85001978;VALV. PNEUM DIREC./533342;REM01-3000-3300-C000001;Corretiva
10079854;40001;13/01/2020;20:49:00;R$ 54,45;1;R$ 54,45;85002353;ROLAMENTO FIXO ESFERAS,SKF/6200 ZZ;REM01-1000-1100-E000001;Planejada
10079855;40008;13/01/2020;14:06:24;R$ 22,25;1;R$ 22,25;85002457;ROLAMENTO FIXO ESFERAS,SKF/6010 ZZ;REM01-1000-1200-E000002;Planejada
10081243;40004;31/10/2021;21:16:21;R$ 322,63;1;R$ 322,63;85001978;VALV. PNEUM DIREC./533342;REM01-1000-1100-E000004;Corretiva
10079857;40014;14/01/2020;18:33:44;R$ 334,90;1;R$ 334,90;85001922;BASE,DA EVS,GEFERPLAS/DES CI-C26-107;REM01-1000-1200-F000002;Corretiva
10079858;40026;14/01/2020;08:16:00;R$ 24,65;1;R$ 24,65;85002359;FITA DEMARCACAO PISO,3M/471 AM 30MX50MM;REM01-2000-2200-X000004;Corretiva
10079859;40007;14/01/2020;18:26:09;R$ 21,19;1;R$ 21,19;85002521;O-RING,28,24X2,62MM,VITON,70 SHORE A;REM01-1000-1200-E000001;Corretiva
10079860;40007;14/01/2020;21:22:36;R$ 8,35;1;R$ 8,35;85002358;ROLAMENTO FIXO ESFERAS,SKF/626 2RS;REM01-1000-1200-E000001;Corretiva
10079861;40002;15/01/2020;05:30:22;R$ 174,32;1;R$ 174,32;85002302;RETENTOR,12X18X4,5MM,NBR,VEDABRAS31627A2;REM01-1000-1100-E000002;Corretiva
10079862;40014;15/01/2020;20:46:55;R$ 106,42;1;R$ 106,42;85002230;"ANEL VED CONEX SANIT SMS,DIAM 3"",VITON";REM01-1000-1200-F000002;Planejada
10079863;40016;15/01/2020;17:33:13;R$ 78,92;1;R$ 78,92;85002184;ROLDANA,DA EVS,/DES CI-C26-027;REM01-1000-2200-F000002;Corretiva
10079864;40005;15/01/2020;21:59:33;R$ 74,89;1;R$ 74,89;85002508;FITA DEMARCACAO PISO,3M/471 VM 30MX50MM;REM01-1000-1100-E000005;Corretiva
10081338;40008;08/02/2022;19:54:18;R$ 1.106,95;1;R$ 1.106,95;85001978;VALV. PNEUM DIREC./533342;REM01-1000-1200-E000002;Corretiva
10079866;40018;15/01/2020;05:48:06;R$ 46,20;1;R$ 46,20;85002402;REFLETOR,RETANGULAR,30X50MM,SICK/PL30A;REM01-2000-2100-X000002;Planejada
10079867;40025;15/01/2020;19:44:04;R$ 29,34;1;R$ 29,34;85002336;ROLAMENTO FIXO ESFERAS,SKF/6004 2RS;REM01-2000-2200-X000003;Corretiva
10079868;40020;15/01/2020;21:52:17;R$ 15,24;1;R$ 15,24;85002400;ABRACADEIRA,REG 44-57 MM,SAE1020 ZINC;REM01-2000-2100-X000004;Corretiva
10079869;40028;16/01/2020;05:40:34;R$ 331,54;1;R$ 331,54;85002285;CILINDRO PNEUMATICO,20MM,FESTO/188131;REM01-2000-2200-X000006;Corretiva
10079870;40029;16/01/2020;09:04:24;R$ 283,78;1;R$ 283,78;85002250;GAXETA UHMW, 20X14,5X14MM, CRS VED/65SHD;REM01-3000-3100-C000001;Corretiva
10081049;40013;05/04/2021;20:36:30;R$ 386,36;1;R$ 386,36;85002200;DESENGRAXANTE,HENKEL/NATURAL BLUE 5L;REM01-1000-1200-F000001;Planejada
10079872;40001;16/01/2020;05:23:16;R$ 70,61;1;R$ 70,61;85002255;TE TUB/MACH CENTR,90GR,10MM,FESTO/190672;REM01-1000-1100-E000001;Corretiva
10079873;40008;16/01/2020;08:56:10;R$ 60,10;1;R$ 60,10;85002511;ROLAMENTO ROLOS CONICOS,SKF/30205;REM01-1000-1200-E000002;Corretiva
10079874;40016;16/01/2020;20:27:08;R$ 42,45;1;R$ 42,45;85002177;ADESIVO INSTANTANEO,THREE BOND/1743;REM01-1000-2200-F000002;Corretiva
10079875;40033;16/01/2020;20:58:43;R$ 27,83;1;R$ 27,83;85002332;OLEO MINERAL, AEROSOL,MOLIKOTE, P-0750-1;REM01-3000-3300-C000001;Corretiva
10079876;40001;16/01/2020;22:46:31;R$ 13,00;1;R$ 13,00;85002383;ROLAMENTO FIXO ESFERAS,SKF/6201 2RS;REM01-1000-1100-E000001;Corretiva
10080187;40008;21/02/2020;19:27:12;R$ 6,85;1;R$ 6,85;85002397;PARAF ALLEN S/CABECA,M6X1,SAE513;REM01-1000-1200-E000002;Corretiva
10079878;40013;17/01/2020;17:44:43;R$ 5.947,86;1;R$ 5.947,86;85001844;ESTEIRA CJ,PRODEC/E5645076;REM01-1000-1200-F000001;Corretiva
10079879;40008;17/01/2020;19:30:39;R$ 255,36;1;R$ 255,36;85002126;GAXETA,UHMW/AISI316;REM01-1000-1200-E000002;Corretiva
10079880;40026;17/01/2020;21:57:41;R$ 226,08;1;R$ 226,08;85002045;GERADOR VACUO,FESTO/VAD-1/4;REM01-2000-2200-X000004;Corretiva
10079881;40020;17/01/2020;14:51:20;R$ 179,37;1;R$ 179,37;85002497;CORREIA TRANSP ABERT,9000251200X33000MM;REM01-2000-2100-X000004;Corretiva
10079882;40026;17/01/2020;21:19:45;R$ 70,12;1;R$ 70,12;85002509;ROLO,COMANDO,INA/KR 16;REM01-2000-2200-X000004;Planejada
10079883;40001;17/01/2020;09:33:28;R$ 35,85;1;R$ 35,85;85002323;ANEL VED CONEX SANIT SMS,RETENROL/20751;REM01-1000-1100-E000001;Corretiva
10079884;40014;17/01/2020;21:22:14;R$ 21,48;1;R$ 21,48;85002400;ABRACADEIRA,REG 44-57 MM,SAE1020 ZINC;REM01-1000-1200-F000002;Planejada
10079885;40001;18/01/2020;20:23:20;R$ 1.222,76;1;R$ 1.222,76;85001965;PINCA PNEUMATICA,LIGA ALU,M5,SMC/MHY220D;REM01-1000-1100-E000001;Planejada
10079886;40020;18/01/2020;21:12:46;R$ 90,91;1;R$ 90,91;85002359;FITA DEMARCACAO PISO,3M/471 AM 30MX50MM;REM01-2000-2100-X000004;Planejada
10079887;40001;18/01/2020;05:42:44;R$ 52,98;1;R$ 52,98;85002230;"ANEL VED CONEX SANIT SMS,DIAM 3"",VITON";REM01-1000-1100-E000001;Corretiva
10079888;40012;18/01/2020;08:27:38;R$ 33,23;1;R$ 33,23;85002388;UNIAO TUBO,FESTO/QS-6;REM01-1000-1200-E000006;Corretiva
10079889;40002;18/01/2020;19:07:39;R$ 26,85;1;R$ 26,85;85002335;"REBITE POP,CABECA REDONDA,3/16X3/4"",AL";REM01-1000-1100-E000002;Corretiva
10079890;40026;18/01/2020;18:57:11;R$ 21,70;1;R$ 21,70;85002519;RETENTOR,22X32X7MM,NBR,SABO/01554 BRG;REM01-2000-2200-X000004;Corretiva
10079891;40028;18/01/2020;05:48:51;R$ 6,31;1;R$ 6,31;85002247;TUBO FLEX,POLIURETANO,AZUL,FESTO/159666;REM01-2000-2200-X000006;Corretiva
10079892;40001;18/01/2020;05:33:23;R$ 133,28;1;R$ 133,28;85002118;PONTEIRA,DA ECH,/DES CJ-C02-046;REM01-1000-1100-E000001;Planejada
10079893;40014;19/01/2020;15:07:56;R$ 980,10;1;R$ 980,10;85002452;"ANEL VEDACAO CONEX SANIT SMS,DIAM 4"",V";REM01-1000-1200-F000002;Corretiva
10079894;40031;19/01/2020;14:34:34;R$ 29,90;1;R$ 29,90;85002351;CABO P/SENSOR,FOTOELET,SICK/6008899;REM01-3000-3200-T000001;Planejada
10079895;40031;19/01/2020;18:36:41;R$ 15,87;1;R$ 15,87;85002357;OLEO DESENGRIPANTE,WURTH/3890-2 300ML;REM01-3000-3200-T000001;Planejada
10079896;40017;19/01/2020;09:31:27;R$ 12,11;1;R$ 12,11;85002484;O-RING,5,28X1,78MM,VITON,75 SHORE A;REM01-2000-2100-X000001;Corretiva
10079897;40002;20/01/2020;17:42:38;R$ 399,45;1;R$ 399,45;85002237;CILINDRO PNEUM,FESTO/ADVUL-20-10-P-A;REM01-1000-1100-E000002;Planejada
